"GEOID","gwd.barley.2015","gwd.corn.2015","gwd.cotton.2015","gwd.millet.2015","gwd.oats.2015","gwd.other_sctg2.2015","gwd.other_sctg3.2015","gwd.other_sctg4.2015","gwd.peanuts.2015","gwd.potatoes.2015","gwd.pulses.2015","gwd.rapeseed.2015","gwd.rice.2015","gwd.rye.2015","gwd.sorghum.2015","gwd.soybeans.2015","gwd.sugarbeets.2015","gwd.sunflower.2015","gwd.sweetpotatoes.2015","gwd.wheat.2015"
1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,0,0,0,1.41980960298226e-09,0,1.432296189155e-09,0,0,0,0,0,0,0,3.2407982820518e-10,8.06775544347517e-10,0,0,0,0,0
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,0,0.000139072214196156,0,0,0,0,0,2.66662065593902e-05,0,0,0,0,0,0,0,0,0,0,0,6.2585482432505e-08
4003,0.00856184743237856,0.149163361274137,0.0143303788665816,0,0.00103985385826671,0.00416902279382579,0.0486457034087565,0.0556724417366663,0,1.95252345006958e-05,0.00493163527356611,0,0,0,0.00439439718620953,0,0,0,0,0.00770707867075122
4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,0,5.79946003995423e-06,2.49473235040946e-05,0,0,0,2.08791960987732e-05,0.00143918078110274,0,0,0,0,0,0,0,0,0,0,0,0
4009,7.56523766585922e-05,0.00466787394860485,0.117486457645387,0,0.000203593763417313,8.57582804286969e-05,0.00246044727897282,0.00977525220055176,0,0,0.001077518532125,0,0,0,0.000101706958408247,0,0,0,0,0.0110345141705372
4011,0.000105108669537067,0.0017869771332856,0.00131806125620875,0,0.000234805223877404,1.01329895055303e-07,0.00012096110473479,0.00444175909524035,0,2.56739689032861e-06,0,0,0,0,0.000145374994795676,0,0,0,0,0.000106700606394258
4012,0,0,0.0104366508911152,0,0.000549810607414391,0,0.00252205604053008,0.0863124481673018,0,0,0.000254037430059916,0,0,2.23123788094262e-05,0,0,2.42809151428245e-07,0,0,0.0071118336266213
4013,0.0217110371639555,0.0489423512372009,0.0712699506379481,0,0.0100426001192994,0.00214398494509106,0.0419500807287688,0.868919921210869,0,0.0023675603280175,0.00285624258203605,0,0,0.000921579877885093,0.0175215461370459,0.00155474528823713,0.000343398655717982,0,0,0.158699853751814
4015,1.7914589003619e-05,0,0.0169161972068001,0,0,0,0.000299567694605501,0.0424936531848232,0,0,3.18844039502975e-06,0,0,0.00129929807559689,0,0,0,0,0,0.00476590846505298
4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,1.7718168359351e-05,0.00154708610922238,0.0219222538849981,0,1.6089583336636e-07,3.29354228328774e-05,0.000141767547429638,0.0121407396409729,0,0,7.01214308180418e-08,0,0,0,0.000454843704720892,0,3.48329056060296e-06,0,0,0.0344668849487261
4021,0.0124234612809332,0.0503741859406038,0.099082156432999,0,0.00745303438752228,0.000411360084810785,0.0135380829874512,0.203198951924088,0,0.00398548762832949,0,0,0,9.40784095957035e-07,0.00193428429366291,0,0.000107298588246595,0,0,0.0953486083119376
4023,1.30040943005485e-06,3.47977007550101e-06,0.000244460299802624,0,0,0,0.000436914500776862,0.00621008471519604,0,0,0,0,0,0,0,0,0,0,0,2.58571236743126e-05
4025,9.89344083977726e-06,0.00213132550620978,3.78437346424658e-05,0,0,0,1.30304187492458e-05,0.00726204883870806,0,1.84568797714214e-08,4.7945985224326e-07,0,0,9.20487871864824e-05,0,4.45204854065314e-05,1.73747650621311e-07,0,0,0.00252578478498793
4027,0.000908900656913586,0.000705606845656351,0.00487045131874458,0,0.000730384383235291,1.20851068668995e-07,0.0564589848052316,0.0413416622231555,0,0,0.00011712036073089,0,0,2.53611703091399e-05,1.38405713167424e-05,0,0.000394273401034133,0,0,0.0426522953432712
5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,2.35957115787609e-05,0.000459522495753635,8.36949970083964e-06,0,0.0010968161859808,0.000256959139618892,0.00142045592945804,0.00316667969293274,0,3.75577175797449e-06,3.02216632473741e-05,9.64447691995972e-06,1.85371621685572e-06,4.54898761747288e-10,1.56396133217662e-05,0,0,0,0,0.000939797619216459
6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,0,5.52159970353517e-05,0,0,0.000169856298603081,4.7748240214144e-05,0.00258278058740907,0.00555595653759912,0,0,0,3.96834171872485e-06,1.09739821864269e-06,1.95275586633628e-06,0,0,0,4.96628304833714e-07,0,0.00690862750834751
6007,2.74125862549055e-06,0.000660607248348871,4.23573429332784e-05,0,0.000493328088804377,0.00144737589385554,0.431217606019881,0.023048265679536,0,0,0.000477908120723104,0,0.296664060566642,0,0,0,0,0.0011972537051825,0,0.00496078396214093
6009,0,0,0,0,0,0,0.00262200540081894,0,0,0,0,0,0,0,0,0,0,0,0,0.00059672021090352
6011,4.52403779663813e-05,0.0154972264295979,0,0,0.00136950165258865,0.00530724562418056,0.286112464871468,0.0523903936704449,0,0,0.0146954358629668,1.0201787674498e-05,0.106153790930884,0,0.000505246618729079,0,0,0.0222609641954814,0,0.0408496636123506
6013,2.32335299645684e-05,0.00519878199903677,1.93388403178591e-07,0,0.000240483625417723,0.000480761530547825,0.00416549643326987,0.00541142407846386,0,8.55221273872628e-05,1.62966766175999e-05,2.44123242072128e-06,1.41143989435239e-06,8.95658402464778e-11,2.91817263789989e-05,0,0,7.21849665997285e-06,0,0.00113271283163596
6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,0,0,0,0,0,0,0,0.00112628298494782,0,0,0,0,0,0,0,0,0,0,0,0
6019,0.0200397649488456,0.0239289636160868,0.0648747928416808,0,0.00398960713113593,0.0100191315454529,0.883223010656121,0.110963098895552,0,5.53071669712025e-06,0.00327322745531464,0,7.83045608686482e-06,1.63234968547485e-05,0.000224431255657896,0,7.51930001979489e-06,0,0,0.064821061782924
6021,0.000237421045165585,0.0124779539508504,0.00125956097193503,0,0.00469643246975581,0.00414475859832294,0.287615820535826,0.044149502840342,0,0,0.00210912082329382,4.16549037011203e-06,0.180137445818846,1.08219135512897e-05,5.29990757601748e-05,0,0,0.00313065850720111,0,0.0132458124440912
6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6025,1.829847129004e-07,0.0188263176088169,0.00410795506482097,0,0.00298468228752659,5.49259889843455e-05,0.286706227911505,1.03812771367179,0,0.00288979831672972,1.16351275537003e-06,0,4.34035571904214e-08,0,0,0,0.138073186807648,0,0,0.308303128804761
6027,5.93502627316435e-05,1.55403680704018e-05,9.84181119919576e-06,0,0.0004080106954721,1.41781347479253e-05,0.000104028944061112,0.0160802339975752,0,0,0,0,6.7436803058076e-08,0,0,0,0,0,0,2.70164783355537e-05
6029,0.00857610555012413,0.0863680856422609,0.0564234021598606,0,0.0117466278365405,0.0491255649934111,1.44426851974207,0.258166284101793,0,0.0441977648517212,0.00436885752894845,0.000100839004363746,4.24432785349972e-09,0.0107231282792545,0.00871605745445958,0,1.37438905825137e-05,0,0,0.0675692303474312
6031,0.0156956791829856,0.0987900406877215,0.104836896421821,0,0.0104139146683235,0.0838036170486069,0.292113034375666,0.124520543098775,0,2.64054550254179e-06,0.000676248304940452,0,5.46696402270717e-09,0.000218297569342016,0.00677447747673739,0,0.000385926004879432,0,0,0.0967701800632363
6033,6.23644428267575e-06,0,0,0,0.0038763414099437,2.92159038632509e-07,0.0168049970089999,0.00419322079519398,0,0,0,0,1.22117265992213e-07,1.44228579393557e-09,0,0,0,0,0,1.31734913577175e-05
6035,4.34955304103844e-05,3.64747058252868e-07,0,0,1.50041596663944e-05,0.000437798367053649,0.000736234645882017,0.0413843479632627,0,2.46978254658024e-05,4.91507663904773e-05,0,8.01842956111439e-07,7.68023501996839e-05,0,0,0,5.76874818930504e-06,0,0.000614246657952793
6037,0.00213214626966836,8.1683648277437e-05,4.23394746175996e-05,0,7.41001573125811e-05,0.000200289499914551,0.00103245495929933,0.0122862940635899,0,0.000141014843485884,0,0,0,0,1.19920122351335e-06,0,0,0,0,0.00116691285225322
6039,0.00354373984523306,0.0180376897374957,0.00827422424156258,0,0.00826196771393189,0.000824038961383174,0.795792854255367,0.131049142792192,0,1.89576461466525e-06,0.000576093717895061,0,1.399672812366e-07,1.86659309724732e-06,3.85510841374888e-05,0,5.00417828190004e-06,0,0,0.0776417273486012
6041,0,2.05465043783904e-10,0,0,0.00463220927638682,1.54762932485384e-06,0.00173451094185049,3.81853819610838e-05,0,0,1.0362159770419e-06,1.2975191204752e-07,0,1.78295698444514e-05,0,0,0,0,0,1.27075583267116e-06
6043,0,0,0,0,9.25461289217576e-06,0,0.0155493740199343,0.000131754203218092,0,0,2.50044763907907e-05,0,0,0,0,0,0,0,0,0.000294783067196301
6045,0,0,0,0,0.000160252708956249,0,0.00190148728198551,0.000384442194009788,0,0,0,0,0,0,0,0,0,0,0,1.02160433586047e-06
6047,0.00310765352167496,0.107246693491494,0.0789031652123935,0,0.0256224771232133,0.00375820238573195,0.379411377472614,0.229136175758371,0,5.14030368614451e-07,3.49381681148737e-05,0,9.27352960590426e-06,0.000352613735230275,0.0016327619313069,0,7.80327562165292e-06,0,0.00379035366344684,0.0804248602119228
6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,0,4.65443043849244e-05,0,0,6.02659400835272e-05,0.00161892454392801,0.00295148157876016,0.052042080260904,0,0,0,0,3.16607803125917e-08,0,0,0,4.30161355647924e-06,0,0,7.70314846302084e-05
6053,0.00266219700534,0.00254533638462291,0.00136381719574534,0,0.00121513549910354,0.0010743489979497,0.13626307240649,0.011063417034615,0,0.000189534598258018,0.00206738413286761,7.96974409533616e-07,1.15470258493055e-05,3.29957225218873e-05,4.10532534763885e-05,0,0,1.70041814143386e-05,8.73195760153068e-06,0.00390087570452159
6055,2.54540855616783e-07,7.84286755496332e-07,6.65934454576359e-09,0,0.000948398554456867,2.94684290659442e-05,0.0141523737629248,0.00022064616889521,0,0,1.57677435622961e-06,2.59226978378323e-08,4.69421965352029e-09,2.00115770653613e-06,0,0,0,5.10016920916932e-07,0,4.83378024404875e-05
6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,0,0,0,0,0.000112233885308694,0,0.000384622100499568,0.000296721277318263,0,0.000494145690152773,0,0,0,0,0,0,0,0,0,0.00114295706680907
6061,0.000233460250299638,0.000736322045222487,1.98487352503229e-05,1.80279009491656e-06,0.000206098017778116,0.000102122989478242,0.00870461986531109,0.0198929528456551,0,0,0,5.38027995130898e-05,0.0464103044420941,0,0,0,0,0,0,0.00141740689511223
6063,1.00653818802629e-06,0,0,0,0.000435072910522306,2.03859401296024e-05,2.90112022485297e-05,0.0287150722516663,0,2.22476674378354e-06,2.12386279775457e-06,0,7.49806142013559e-08,1.95592405786031e-05,0,0,0,7.94559860859093e-08,0,6.44693598879082e-06
6065,0.00257949641917238,0.00652963706098426,0.0164040334186535,0,0.0021652067081041,0,0.131316621997184,0.391945857410949,0,0.00201674251534953,0,0,0,0,0,0,0.000219258561485456,3.19846366780574e-05,0,0.132153799750754
6067,7.52533539488676e-05,0.081792148898521,3.29479334817528e-05,0,0.00587933040051175,0.0177659136312295,0.138489221098642,0.112937085971762,0,0.00294505712749612,0.00198358550548399,0.000123914889487265,0.00286260767144905,4.13078511554043e-05,0.000804593127804406,0,0,0.000273700089501632,0,0.0210972957864606
6069,0.000293609118665387,0.000278203797163369,4.28131939620253e-06,0,0.000998159152816542,0.000375957111272948,0.00855865072111305,0.00196579980083159,0,6.61386160955688e-06,1.69407364417257e-05,0,3.12661709627392e-07,1.13641456652546e-06,3.18274844535936e-07,0,0,5.06191842448021e-05,0,0.0019155356395878
6071,1.33338960514185e-05,1.34403168815404e-06,0.00670823378565477,0,0.000444191715568075,0,0.000112067941970611,0.0173359194137581,0,9.08437163350168e-06,1.22242128919954e-06,0,0,0.000398915542756733,0,0,8.37502404814361e-09,0,0,0.00204345126037642
6073,7.34735452584584e-05,0.000245910102680602,0,0,0.000185997659162054,0,0.0547823790221744,0.00714762828954424,0,0,0,0,0,0,0,0,3.03003909954634e-05,3.0301401720546e-06,0,0.025936590330056
6075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,0.00118640304643084,0.0974258350616674,0.000406762073691356,1.17954250685979e-06,0.0396400842973223,0.0162844468252362,0.525313212734713,0.196579694225189,0,0.00341905680891882,0.00508239630922036,0.000185871356599455,0.000116109408616562,1.09250121836439e-05,0.000359098787222951,0,0,7.89925948909122e-05,1.22925433416631e-05,0.0478408576645225
6079,0.0139524483316763,3.57895985367413e-05,8.3736628441242e-05,0,0.00130303478870468,0.000381791387468578,0.0442624357883033,0.0105294131695626,0,0.000158198703144331,0.000386844289930109,0,9.90627895907849e-08,3.56782718615355e-07,1.14103387206702e-06,0,0,0,0,0.00028223456105997
6081,0,0.000434077997087985,0,0,0.00241018110746947,0,0.00136476924823893,0.000292554412196171,0,0,0,0,0,0,0,0,0,0,0,0.0111542643233419
6083,0.000437988419583259,0.000225395306102391,0.000373316095725701,0,0.000431939452175231,0.000536969057561434,0.0451432999322569,0.00237876890708878,0,0.000564513950527186,0.000867895177191096,0,3.86679517958372e-06,0.000183235213127376,1.75842547428033e-05,0,3.19200625057331e-07,4.48175951966526e-07,0,0.000208636234924962
6085,4.79056417569638e-05,0.000233009972007399,8.16833627724136e-07,0,0.000276847133867287,6.72959182281597e-05,0.00284132368244117,0.000790488743143693,0,3.49157813008469e-06,3.46417312648816e-06,0,7.26836314311969e-08,0,0,0,0,1.65369254682522e-05,0,0.000713907590124338
6087,0.000134907031379467,0.00120099096115038,0.00029363671754035,0,0.0016766745874262,0.0026031563056051,0.0140956075374738,0.00356681289743159,0,0.000158638891763252,1.52026319850441e-05,0,8.63421722153109e-06,5.1061989451375e-05,0,0,0,0.000103040478424936,0,0.00301482256804258
6089,0,0,0,0,0,0,0.00519504059602901,0.0483269593374162,0,0,0,0,0,0,0,0,0,0,0,0.00253398971569414
6091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6095,0.000218792797192,0.0198413485288615,8.5725519533439e-05,2.13691924343056e-05,0.00517760962458685,0.0175021027907543,0.14120707226392,0.129498190995975,0,0.000307636373072802,0.00300443219739216,6.69340268274797e-05,0.00034811538827567,0.00104013305175992,0.000477029784496579,0,0,0.0143110461118218,0,0.0311618340947409
6097,0,4.47041159611469e-07,0,0,0.0177330949933296,6.96770491640279e-06,0.0199077761368285,0.00218003142793326,0,0,1.01034946429773e-06,0,9.6089384668834e-07,0.000141737882025698,0,0,0,1.96467577836208e-06,0,1.44083164145032e-05
6099,0.000555588704012456,0.118749016965378,0.00146756452610473,1.02657296617612e-06,0.0225661870863706,0.00131695507852012,0.462717299120504,0.182650520737836,0,2.4468464602554e-05,0.00427076482400109,7.51273275874567e-06,1.62539118868723e-05,6.53643399899381e-05,0.00207136969159377,0,0,1.47039353548892e-05,0.00106928053509457,0.0293561716929897
