"GEOID","gwd.barley.2009","gwd.corn.2009","gwd.cotton.2009","gwd.millet.2009","gwd.oats.2009","gwd.other_sctg2.2009","gwd.other_sctg3.2009","gwd.other_sctg4.2009","gwd.peanuts.2009","gwd.potatoes.2009","gwd.pulses.2009","gwd.rapeseed.2009","gwd.rice.2009","gwd.rye.2009","gwd.sorghum.2009","gwd.soybeans.2009","gwd.sugarbeets.2009","gwd.sunflower.2009","gwd.sweetpotatoes.2009","gwd.wheat.2009"
1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,0,3.16597241241574e-07,0,0,0,0,1.48713859795666e-10,0.000685427717284335,0,0,0,0,0,0,0,0,0,0,0,0.000168697495690304
4003,0.0130897849275838,0.141656678525127,0.014358380553248,3.25086152800821e-05,0.00395271803559503,0.00370517152564885,0.0332811188961839,0.125262140332787,0,0,0.0117333833098585,0,0,0,0.0189821901332187,0,0,0,0,0.0251341828816612
4005,1.08872353168776e-17,0,0,0,0,0,3.90486725405389e-05,9.09409380964372e-05,0,0,0,0,0,0,0,0,0,0,0,3.47871358684557e-05
4007,6.30098883131165e-07,0,0,0,0,0,0,6.96461615290548e-08,0,0,0,0,0,0,0,0,0,0,0,3.85828888272874e-09
4009,0.00213139865256423,0.00230969239552674,0.114318262041774,0,0.000372364662297679,0.000932445293693155,0.00368944089063667,0.0143711277526424,0,0,3.38241257710377e-05,0,0,0,0.000130365643071307,0,0,0,0,0.00876320518353507
4011,8.79304803153579e-05,0.00310752911598441,0.00186289993024858,0,0.00113733330777976,6.00553994481917e-06,0.0002596344038172,0.00543252247100402,0,0,5.11347181523951e-07,0,0,0,1.45718787864771e-05,0,0,0,0,5.07346306992616e-05
4012,1.4253008056293e-05,8.60059879378859e-06,0.000436047757200474,0,0,4.71837061593791e-08,0.00655383104833143,0.0991902356493883,0,0,0,0,0,0,0,0,0,0,0,0.00197925388031307
4013,0.0739024535746349,0.115539150224553,0.170411796839694,0,0.00206038811472286,0.0237845405536805,0.0240928258403551,0.950637775762621,0,0.000681581859587963,0.00414068807339179,0,0,0,0.0615017281571262,0,0,0,0,0.1119719034767
4015,6.09170678068329e-14,1.24395447148831e-11,2.59761453606138e-07,0,3.70022683692209e-07,7.11018431396117e-07,0.000664379114120311,0.0247314432433005,0,0,0,0,0,3.88124574727117e-15,0,0,0,0,0,0.000251008901983775
4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,0.00425332595518708,0.000433585134659696,0.0481212421608107,0,2.48572564536152e-05,6.78151336483861e-06,0.000294132041677063,0.0109327645537553,0,6.61046811809626e-09,0,0,0,0,0.000143967439371583,0,0,0,0,0.0354252145581725
4021,0.0415146281270212,0.0489948919347673,0.147216769604162,0,0.000487409587463061,0.00106166776895248,0.0113346812447732,0.149406347409719,0,0.000352167601819811,0.000398139297228241,0,0,0,0.00567247667699568,0,0,0,0,0.0348195447325036
4023,0,0.000169075705056312,0.000907368618074474,0,5.34224824202061e-06,0,0.0035176748517444,0.00201857373690545,0,0,0,0,0,0,0,0,0,0,0,7.39685767561267e-08
4025,2.52557203715551e-05,0.000442434504876258,0.000115205413091173,0,0,1.97028057215448e-05,0.000147048006407534,0.00633622002290625,0,0,0,0,0,0,4.79858692769988e-06,0,0,0,0,4.24712619539213e-05
4027,0.00824165053025924,8.66568892028224e-06,0.0208116137390753,0,0.000240998933693363,0.00224806286135854,0.0274203594834762,0.151300722213393,0,0,0,0,0,0,0.000117188634368688,0,0,0,0,0.0323777906170272
5001,0,2.22925077092849e-05,1.08736421027029e-06,0,4.5186443434704e-11,0,6.27926251003812e-07,0,0,0,0,0,0.543580639765127,0,1.20144745412385e-06,0.000102101167490292,0,0,0,2.12347952231244e-06
5003,0,0.000216324598550833,0.0001825901205612,0,2.28811430167026e-08,0,2.85369447125441e-08,0,0,0,1.14418397295671e-07,0,0.0788009413604135,0,3.70052752841628e-08,0.000410033161673299,0,0,4.30565960129779e-09,2.60712513417865e-05
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,0,0.000903690096070037,0.000374556300935426,0,1.33110802005846e-07,0,8.32308178898908e-06,2.80188262285944e-05,0,0,5.43566967950518e-08,0,0.0892384444901485,0,5.86555845841016e-07,0.00324746007215025,0,0,2.01235996434471e-06,8.83348354282047e-05
5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,0,4.9695254715434e-06,2.04805540669088e-05,0,0,0,5.4079935585465e-08,0,0,0,2.6060800991734e-07,0,0.373635436670922,0,1.36638227697441e-08,2.00504150818031e-05,0,2.70739165442885e-10,0,2.44883673040915e-07
5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,0,0,0,0,0,0,0,0,0,0,0,0,0.000383968734815729,0,0,0,0,0,0,0
5031,0,1.32959038369129e-05,3.88455491767314e-05,0,1.06163040178104e-11,0,2.45048667247378e-09,0,0,0,0,0,0.319779761892324,0,1.18269319629743e-07,2.14269056198738e-05,0,0,0,1.12989012235315e-07
5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,0,4.41387466735822e-08,1.64673947763437e-07,0,0,0,2.92450305853566e-08,0,0,0,0,0,0.251544725949071,0,1.40375289618154e-07,1.63377686223451e-05,0,0,0,6.69938156457672e-08
5037,0,4.5544407343079e-06,1.52908226114393e-06,0,0,0,2.87799364155481e-07,0,0,0,0,0,0.479309956147474,0,6.41139406084736e-07,3.49901660580296e-05,0,0,0,7.66294453843605e-07
5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,0,4.8545044935324e-06,8.48146437910621e-07,0,0,0,4.85671224283784e-07,4.38010064692035e-07,0,0,0,0,0.257738326817358,0,1.75675401835277e-08,4.91473955856335e-05,0,0,0,3.6156519250649e-06
5043,0,1.60265494022528e-09,0,0,0,0,0,0,0,0,0,0,0.0246004662556305,0,0,2.41563615274487e-08,0,0,0,1.02915878828675e-08
5045,0,0,0,0,0,0,0,0,0,0,0,0,0.00093085323031585,0,0,0,0,0,0,0
5047,0,2.53559427116179e-06,0,0,0,0,0,0,0,0,0,0,5.72012700416399e-08,0,1.53721706960968e-09,6.78613650609573e-06,0,0,0,3.56871152761497e-10
5049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053,0,1.42730194214629e-07,0,0,0,0,1.03636045028387e-07,0,0,0,0,0,0.00442070798912363,0,1.47892536846286e-09,1.37600669511693e-06,0,0,0,1.04870034103846e-06
5055,0,1.33710990795262e-06,6.46503925736725e-06,0,0,0,1.29082750915242e-09,0,0,0,0,0,0.376178820333358,0,1.76437930088674e-09,5.67968552040508e-06,0,0,0,5.65775327354891e-09
5057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,0,0,0,0,0,0,0,0,0,0,0,0,0.0600103915030967,0,0,0,0,0,0,0
5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,0,0,0,0,0,0,0,0,0,0,0,0,0.423119788785536,0,0,0,0,0,0,0
5069,0,2.17426984325933e-07,1.76170969477622e-09,0,0,0,9.50107447876775e-07,0,0,0,0,0,0.200938998249774,0,2.10328205348569e-08,2.67578285137097e-06,0,3.23004968383274e-10,0,4.65257245276426e-07
5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,0,0.00106338094139061,9.59771423835702e-05,0,0,0,0,2.24665525750519e-05,0,0,0,0,0.00714248277297844,0,3.194155762376e-07,0.00111090473662517,0,0,0,8.29374371016127e-05
5075,0,0,0,0,0,0,0,0,0,0,0,0,0.188521147337832,0,0,0,0,0,0,0
5077,0,0.000284508906654006,0.00153317504546314,0,0,0,6.82720301649091e-06,2.14344740829968e-05,0,0,0,0,0.31895708526762,0,0.000197731819015657,0.00361254441512003,0,0,1.40016352846626e-08,1.7878842213583e-05
5079,0,1.4498864545357e-07,1.54740084519206e-06,0,0,0,8.77042095599355e-09,0,0,0,0,0,0.174267741908564,0,2.46600934895493e-08,2.02895422440935e-05,0,0,0,3.18028514137491e-06
5081,0,0,0,0,0,0,0,0,0,0,0,0,0.000971450533477798,0,0,0,0,0,0,0
5083,0,7.63221730780842e-06,0,0,0,0,1.05658320876782e-08,0,0,0,0,0,3.35011042749412e-07,0,2.49148004343132e-08,2.11086525614193e-05,0,0,0,2.04473808978763e-08
5085,0,5.37392324076179e-07,4.01175440978181e-10,0,0,0,1.45827406075991e-07,0,0,0,0,0,0.341919390578242,0,2.89336550506157e-09,2.09257705076005e-06,0,0,0,8.94375148141285e-07
5087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,0,0.000297189974634319,2.70805107765587e-05,0,0,0,0,3.07532651140837e-06,0,0,0,0,0.00176930186988817,0,5.29622063120751e-08,0.000337564207734204,0,0,0,2.25577484314304e-05
5093,0,7.52484728320293e-05,0.000437950098110877,0,0,0,3.00330911368591e-06,2.26622835973453e-05,0,0,0,0,0.42299359839526,0,4.12222774345036e-08,0.000600570596019037,0,0,6.82063488418077e-07,3.37446129180598e-07
5095,0,1.5053453014622e-05,1.28007658804337e-06,0,1.38585511027688e-11,0,1.4205374612272e-08,0,0,0,0,0,0.285013418905432,0,2.34350243756395e-08,6.77506193180909e-05,0,0,0,6.1685777834156e-07
5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,0,2.21742998724749e-05,2.56038229316695e-05,0,0,0,8.50482362167777e-07,6.47621028300769e-06,0,0,5.97336566663852e-12,0,0.277138768084982,0,6.66429174662277e-07,0.000371699664710958,0,2.70263225879803e-10,0,5.11138935057228e-06
5109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,0,3.85911257339937e-06,7.91894170927683e-06,0,0,0,4.10465864017476e-07,0,0,0,0,0,0.789704539053248,0,2.91128691590739e-08,1.14527861447374e-05,0,0,0,5.60271737409708e-07
5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,0,0,0,0,0,0,0,0,0,0,0,0,0.000358532546167194,0,0,0,0,0,0,0
5117,0,9.52106936749176e-06,1.48662791464247e-06,0,0,0,1.94103512677477e-07,0,0,0,0,0,0.228857938416309,0,6.10464389359021e-07,0.000160392420679341,0,0,0,7.25150330185373e-06
5119,0,1.443144841142e-06,1.44604713700881e-09,0,0,0,3.18843184702607e-07,0,0,0,0,0,0.0095823466928066,0,4.00776909636295e-09,8.71755438463465e-06,0,0,0,1.1183179969599e-06
5121,0,0,0,0,0,0,0,0,0,0,0,0,0.111737808497381,0,0,0,0,0,0,0
5123,0,4.28443079233229e-05,0.000231799912791298,0,0,7.6663059725912e-11,1.58245635639579e-06,3.44826516038902e-06,0,0,8.23455334790984e-09,0,0.240291617709588,0,2.71562914000012e-05,0.00138734553849279,0,0,1.49190765470896e-06,4.35614822505932e-05
5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,0,0,0,0,0,0,0,0,0,0,0,0,9.46999165527035e-05,0,0,0,0,0,0,0
5139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,0,0,0,0,0,0,0,0,0,0,0,0,0.024941608114056,0,0,0,0,0,0,0
5147,0,0,0,0,0,0,8.08108045019126e-11,0,0,0,0,0,0.221694282303852,0,0,0,0,0,0,0
5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,8.44906582892542e-05,0.00505733893809978,1.1628684000924e-06,0,0.00126466878868996,0.00023045891536781,0.00384868408167728,0.00881403549911185,0,0,6.80044531904611e-05,0,4.29333430707649e-06,1.57454104311981e-05,1.50554642776105e-07,0,0,5.39547017881486e-05,0,0.00291923457006706
6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,0.000331823360639138,2.68415995510446e-05,4.05362770438902e-08,0,0.000505559920500715,4.14250009381675e-06,0.000586598446824783,0.000283863874375123,0,0,2.10685054425585e-08,0,1.99950148913964e-05,7.69943915785668e-06,0,0,0,0,0,0.00188996601149736
6007,2.22256385888576e-06,0.000117792248807413,7.74909190347764e-07,0,0.000114391009322076,0.000134482460489987,0.0167672746164938,0.00025890276524523,0,0,0.000354458499732105,0,0.167677179414935,0,0,0,0,5.98992670547211e-05,0,0.000392636819290462
6009,0,1.69169370085094e-16,0,0,8.72688973385279e-07,1.40756192021389e-08,5.90627809667494e-06,2.66554409826259e-07,0,0,0,0,3.58165915212222e-06,0,0,0,0,0,0,9.53984573801112e-07
6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,2.4384683241606e-06,0.00193938655234073,1.54865490562698e-08,0,3.75373910217808e-05,2.94124633580354e-05,0.000335078948480355,0.000922953726059195,0,9.76154040321047e-06,2.77182386193467e-07,0,1.17575076657499e-05,7.74413660321507e-07,1.28756298725292e-07,0,0,2.72522869464567e-06,0,0.000220617178120518
6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,0.00191760328935695,4.94860411770893e-09,0,0,0.000104127751532878,0,0.000144409681580662,7.13417892529704e-06,0,0,0,0,0,4.90209514914391e-06,0,0,0,0,0,0.000198567405615794
6019,0.018447225749815,0.0426692323211137,0.0540896351922698,0,0.020646505104396,0.00843726557853995,0.724126802471864,0.207674582930002,0,1.12149377570402e-06,0.00444567278356146,0,9.65454889382229e-05,2.14097211555958e-05,7.64324584108853e-05,0,0,0,3.35418035825876e-05,0.184170837201715
6021,2.95704943044032e-06,7.03482416856889e-05,6.89909511498177e-06,0,5.15180110357235e-05,1.33403759726421e-05,0.00245776522769213,0.000330674017443984,0,0,4.9958714437421e-06,0,0.185722400442021,2.15219520954138e-09,0,0,0,1.13331990917796e-05,0,9.1584505429233e-05
6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6025,1.03322010534686e-05,0,4.49976978354947e-07,0,5.14932374361426e-05,0,0.00193210077627151,0.00938401988105388,0,1.40858198850507e-06,0,0,1.42317567525399e-09,2.50416509252245e-06,0,0,0,0,0,0.00504960986139206
6027,0,0,0,0,0.000129026542234602,0,0,0.0789919732814681,0,0,0,0,0,0,0,0,0,0,0,0
6029,0.00425467554453361,0.0735848575239178,0.0853880208683034,0,0.033741324331846,0.0278605585891137,1.05627157901483,0.341522863559444,0,0.00346011979482632,0.00444951682578308,0,0,0,6.5037149706013e-05,0,0,0,0,0.112164563840129
6031,0.00278794878632999,0.129718414343006,0.116007582655305,0,0.0217519228883698,0.0630554513138744,0.155892145564788,0.188401883324822,0,0,0.000173780519084353,0,4.42278973605872e-08,0,0.00104703643271159,0,0,0,0,0.126832803841973
6033,1.66130046492771e-07,0,0,0,1.3138246375316e-08,0,9.71374327212958e-08,2.89082822225276e-07,0,0,0,0,0,0,0,0,0,0,0,4.56263669151477e-08
6035,5.6152224671818e-05,0,0,0,6.8409324756001e-05,0.000960981734348909,0.000251304200538993,0.0159463076121497,0,2.99956108248724e-06,0,0,1.92437965168098e-07,0.001894204110827,0,0,0,0,0,0.000982418625690486
6037,0.0137033122133087,0,0,0,0,0,0.000211334263469444,0.0343335794608438,0,0,0,0,0,0,0,0,0,0,0,4.39361694880824e-05
6039,0.000962634973958182,0.0503014890874734,0.00181171870114222,0,0.0306392862627429,0.000899242681950873,0.513708561626519,0.106125930962246,0,0,0.000520877435802999,0,4.66598058979106e-07,0,4.50024111672259e-06,0,0,0,6.43297093753126e-05,0.0325603320148302
6041,0,0,0,0,0,0,0,0,0,0,0,0,1.90815002647425e-06,0,0,0,0,0,0,0
6043,0,0,0,0,0.00160269613998824,0,6.58343483530757e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.2622338612225e-05
6045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,0.0149772287984185,0.060163204680068,0.0653226858207851,0,0.0513297742865877,0.00095931605370721,0.139332610007718,0.198593220738802,0,0,8.19721498029269e-05,0,0.000856774109261482,0,2.7171170697713e-06,0,0,0,4.1937027589399e-06,0.0466511180098753
6049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,0,0,0,0,4.35084370419173e-06,4.17304004929105e-06,1.75166673574641e-07,0.0755289826034149,0,3.50309895662025e-07,0,0,0,0,0,0,0,0,0,9.2641555943211e-05
6053,0.0412409966180549,0.0745836159664824,0.00521094662348395,0,0.0634238953340842,0.00136033455459796,0.54703294186821,0.0432238774606298,0,2.16133881717845e-05,0.000198693552382054,0,0.00296808675215474,0.000541695774526795,0.00077807348991678,0,0,0.000244445527915193,0.000272041515767217,0.0253508989765905
6055,7.03853063739781e-07,1.01910059846389e-06,9.24888810977878e-08,0,3.52691031110523e-05,8.65230167377755e-06,0.000261118023039539,7.83219195114992e-05,0,0,1.68282791383522e-07,0,2.37283398170976e-05,0,8.4761356321947e-10,0,0,6.1593023434672e-06,0,8.74995510310524e-05
6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
